smiles,inchikey,lam_E_pipi,t12_s,logt12,source
COc1ccc(N=Nc2ccc(OC)cc2F)c(F)c1,YOURJNHFWODSEV-UHFFFAOYSA-N,359.0,216720.0,5.335898992025112,lambda_train
Cc1ccc(N=Nc2ccc3c(c2)CCCN3CCC#N)cc1,NXFKSAGUDDWPNN-UHFFFAOYSA-N,410.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2nc(C)cs2)c(O)c1,VRJIASZBBQIGTQ-UHFFFAOYSA-N,504.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4c(N)ccc5ccccc45)ccc(c23)C1=O,RYFBTHJYQGBOOY-UHFFFAOYSA-N,546.0,,,lambda_train
COc1ccccc1N=Nc1ccc(N(C)C)cc1,CZEMWOVPKVMGOV-UHFFFAOYSA-N,413.0,,,lambda_train
ClCCN(CCCl)c1ccc(N=Nc2ccccc2)cc1,XZWPPGBKMFWNGY-UHFFFAOYSA-N,397.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccccc2[N+](=O)[O-])cc1,AZQHHHBFJVTYJU-UHFFFAOYSA-N,440.0,,,lambda_train
CS(=O)(=O)OCCNc1sc(N=Nc2ccc([N+](=O)[O-])cc2C(F)(F)F)cc1C#N,KFKMRSQPJKMVPV-UHFFFAOYSA-N,604.0,,,lambda_train
c1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,KZAWTOFFQXRLGE-UHFFFAOYSA-N,442.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc(C(F)(F)F)cc2)c1-c1ccccc1,FCBMEOYRHNKTEZ-UHFFFAOYSA-N,462.0,,,lambda_train
Cc1csc(N=Nc2c(O)ccc3ccccc23)n1,FHTFCSRPEFUOKX-UHFFFAOYSA-N,491.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc(S(C)(=O)=O)cc2Cl)c1-c1ccccc1,PVKGCESNTGFLTO-UHFFFAOYSA-N,495.0,,,lambda_train
Cc1cc(C)n(C)c1N=Nc1ccccc1,TUIPAOCJHNBSIW-UHFFFAOYSA-N,394.0,76320.0,4.882638361696038,lambda_train
CCn1c(NCCCOC)c(N=Nc2ccccc2[N+](=O)[O-])c(C)c(C#N)c1=O,MWBVCQYJUGUZNF-UHFFFAOYSA-N,445.0,,,lambda_train
COc1ccc(N=Nc2c(F)cc(OC)cc2F)cc1,FRQFIKROHPFMNA-UHFFFAOYSA-N,350.0,1548000.0,6.189770956346874,lambda_train
Cc1cc(Cl)ccc1N=Nc1ccc(N(C)C)cc1C,KVXCQJRZATXXOI-UHFFFAOYSA-N,411.0,,,lambda_train
COc1ccc(N=Nc2ccc(OC)cc2N2CCCCC2)cc1,BEAHZOKJZFMYID-UHFFFAOYSA-N,341.0,32760.0,4.515343893088381,lambda_train
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,ZSPPPAFDNHYXNW-UHFFFAOYSA-N,452.0,,,lambda_train
CCOc1ccc(N=Nc2ccc(NCCO)cc2)cc1,FADQLPGFLLXLNW-UHFFFAOYSA-N,398.0,,,lambda_train
Oc1ccc(N=Nc2cccc(Cl)c2)cc1,OCBCARWPRGBCGF-UHFFFAOYSA-N,357.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(N)cc2)cc1,BVRIUXYMUSKBHG-UHFFFAOYSA-N,410.0,,,lambda_train
Nc1ccc(N=Nc2ccccc2)c(N)c1,IWRVPXDHSLTIOC-UHFFFAOYSA-N,411.0,,,lambda_train
CCOC(=O)c1cc(F)c(N=Nc2ccccc2)c(F)c1,GBROTAFOQOAPTF-UHFFFAOYSA-N,316.0,25194.64957259985,4.401308322217703,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccccc1C(F)(F)F,MXVGNPGFTQMFIS-UHFFFAOYSA-N,454.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1-c1ccccc1,KKXSJGUBGKPIAO-UHFFFAOYSA-N,492.0,,,lambda_train
FC(F)(F)c1ccc(N=Nc2cccs2)cc1,SZBNNEPURCYWIS-UHFFFAOYSA-N,357.0,51480.0,4.711638538232349,lambda_train
OCCN(CCO)c1ccc(N=Nc2ccc(I)cc2)cc1,OLYRXEYUOROSSJ-UHFFFAOYSA-N,424.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccccc1C#N,MSBVPFZFZYIJMO-UHFFFAOYSA-N,438.0,,,lambda_train
CN(C)c1ccccc1N=Nc1nccs1,ZLJYTXSHKQUXNH-UHFFFAOYSA-N,525.0,,,lambda_train
CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,ZUZJJOZXFBPXOA-UHFFFAOYSA-N,431.0,,,lambda_train
CS(=O)(=O)OCCNc1sc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1C#N,ZRDPRQYJHACUEN-UHFFFAOYSA-N,591.0,,,lambda_train
COc1ccc(N=Nc2ccc(N(CCO)CCO)cc2C)cc1,FHEJSXYOPKYWGY-UHFFFAOYSA-N,414.0,,,lambda_train
COc1ccc(N=Nc2ccc(O)cc2O)cc1,BVLWTRDRAGUMAI-UHFFFAOYSA-N,388.0,,,lambda_train
O=[N+]([O-])c1cc(Br)c(N=Nc2sc(N3CC3)cc2-c2ccccc2)c([N+](=O)[O-])c1,UQKULRFJQZALJR-UHFFFAOYSA-N,585.0,,,lambda_train
Cc1cc(NCCC#N)ccc1N=Nc1ccc(F)cc1,KPSMZVLOSVRUTN-UHFFFAOYSA-N,398.0,,,lambda_train
Nc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,UNBOSJFEZZJZLR-UHFFFAOYSA-N,441.0,,,lambda_train
Cc1noc(C)c1N=Nc1c(F)cccc1F,JXILHNKXPDFPCS-UHFFFAOYSA-N,309.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1OC,ZDDHSPOHYDCBTH-UHFFFAOYSA-N,518.0,,,lambda_train
Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2C)cc1,BCXKMLVEFNAVIL-UHFFFAOYSA-N,416.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccccc1Cl,ADJBOLPBTZEBTB-UHFFFAOYSA-N,412.0,,,lambda_train
O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,YVJPMMYYRNHJAU-UHFFFAOYSA-N,385.0,,,lambda_train
Fc1ccc(N=Nc2ccc(F)cc2)cc1,LPEOJAQIOYPHTK-UHFFFAOYSA-N,325.0,,,lambda_train
N#CCCN(CCO)c1ccc(N=Nc2ccccc2)cc1,SEFNPODTENCKJX-UHFFFAOYSA-N,397.0,,,lambda_train
OCCN(CCO)c1ccc(N=Nc2ccccc2)cc1,YNXWXVHBJGJPPY-UHFFFAOYSA-N,407.0,,,lambda_train
O=[N+]([O-])c1ccc(S(=O)(=O)c2cnc(N=Nc3ccc(O)c4ncccc34)s2)cc1,LTMWNJNHHOMTEE-UHFFFAOYSA-N,491.0,,,lambda_train
Cc1nn(C)c(C)c1N=Nc1c(Cl)cccc1Cl,NXKXTUQGAHYHQU-UHFFFAOYSA-N,328.0,99712.23021582732,4.998748430021693,lambda_train
Cc1nnc(N=Nc2cc(C(C)(C)C)ccc2O)s1,RATYGHJIBUOLLJ-UHFFFAOYSA-N,430.0,,,lambda_train
N#Cc1ccc(N=Nc2ccc(O)c3ncccc23)cc1,LQECPMUYOPGWKO-UHFFFAOYSA-N,413.0,,,lambda_train
Cc1ccc(N=Nc2c(N)n(C)c(=O)n(C)c2=O)cc1,NUSHKFXJSQSPQC-UHFFFAOYSA-N,364.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccccc2F)cc1,GHAMZCMTMLKBFT-UHFFFAOYSA-N,404.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccc([N+](=O)[O-])cc1,PIBTYZGGTBGGCN-UHFFFAOYSA-N,461.0,,,lambda_train
Clc1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,IRVGFRYXXNOKJI-UHFFFAOYSA-N,461.0,,,lambda_train
Cc1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,OKNIGSAOHPNDNC-UHFFFAOYSA-N,446.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1cccc(F)c1,DYPGAESZJXSZHQ-UHFFFAOYSA-N,334.0,123840.0,5.092860943338818,lambda_train
c1ccc2sc(N=Nc3nc4ccccc4s3)nc2c1,OUHJHSJEWQBGLH-UHFFFAOYSA-N,421.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc([N+](=O)[O-])cc2C(F)(F)F)c1-c1ccccc1,BGPLCRKKIYYMNS-UHFFFAOYSA-N,536.0,,,lambda_train
CCn1c(NCCCOC)c(N=Nc2cccc(C)c2C)c(C)c(C#N)c1=O,JXMDVLVFRCCISN-UHFFFAOYSA-N,399.0,,,lambda_train
Cc1c(N=Nc2c(Br)cc([N+](=O)[O-])cc2C#N)sc(NCCOS(C)(=O)=O)c1C#N,QXORVISBJIEPBX-UHFFFAOYSA-N,584.0,,,lambda_train
CS(=O)(=O)OCCNc1sc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1C#N,OUFXBINEFMWTIZ-UHFFFAOYSA-N,592.0,,,lambda_train
Fc1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,IKHUGRKEQDIQFW-UHFFFAOYSA-N,450.0,,,lambda_train
c1ccc(N=Nc2cccs2)cc1,INAZYQSLDSRDEK-UHFFFAOYSA-N,359.0,25416.0,4.405107201819091,lambda_train
Fc1ccccc1N=Nc1ccccc1F,PMTXNUQIRPNAHA-UHFFFAOYSA-N,325.0,39591.62919839805,4.597603373369181,lambda_train
Cc1noc(C)c1N=Nc1cccc(N)c1,HMRDPKXPLIZPQI-UHFFFAOYSA-N,315.0,,,lambda_train
c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,VXLFYNFOITWQPM-UHFFFAOYSA-N,411.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc([N+](=O)[O-])cc2C#N)c1-c1ccccc1,OSEJALGLDIHWBU-UHFFFAOYSA-N,548.0,,,lambda_train
N#CCCN1CCCc2cc(N=Nc3ccc(C#N)cc3)ccc21,YNQPNSBCQBGZMQ-UHFFFAOYSA-N,450.0,,,lambda_train
Cn1cncc1N=Nc1ccccc1,WVCNDLFWOJVXGP-UHFFFAOYSA-N,362.0,561600.0,5.749427099121749,lambda_train
Cc1nn(C)c(C)c1N=Nc1ccccc1N1CCCC1,YDDDNBLASVVRFU-UHFFFAOYSA-N,322.0,29880.0,4.475380593143361,lambda_train
CN(CCC#N)c1ccc(N=Nc2ccccc2)cc1,WKRPJRMGCMKTHF-UHFFFAOYSA-N,396.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccccc2)cc1,JCYPECIVGRXBMO-UHFFFAOYSA-N,408.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,BFGFQZGQEMFILO-UHFFFAOYSA-N,540.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccccc2CCO)cc1,YBFZCTVDARVWKV-UHFFFAOYSA-N,399.0,,,lambda_train
CN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,GYBDRUAPPXYFAN-UHFFFAOYSA-N,448.0,,,lambda_train
Cc1cc(N(C)C)ccc1N=Nc1ccccc1,QXTOLYZIJUDOIT-UHFFFAOYSA-N,460.0,,,lambda_train
Clc1ccc(N=Nc2ccc(Cl)cc2)cc1,XHQLXCFUPJSGOE-UHFFFAOYSA-N,331.0,,,lambda_train
CC(=O)c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,ONBNHNQXVKSSMQ-UHFFFAOYSA-N,448.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,DMWKOABUWSGEMY-UHFFFAOYSA-N,444.0,,,lambda_train
Cc1ccc(C)c(N=Nc2cc(C)ccc2C)c1,VQXWBCZVCAOSHC-UHFFFAOYSA-N,336.0,,,lambda_train
Oc1ccc2ccccc2c1N=Nc1cccc2cccnc12,DNGKBSMJMAPKPF-UHFFFAOYSA-N,502.0,,,lambda_train
Cc1cc(N(C)C)ccc1N=Nc1ccc(N)cc1,LSLZRFFCASZXTC-UHFFFAOYSA-N,409.0,,,lambda_train
ClCCN(CCCl)c1ccc(N=Nc2ccc(Cl)cc2)cc1,IXBMHHQZZPLMGJ-UHFFFAOYSA-N,405.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1OC,DVWLCFAWPIPWDP-UHFFFAOYSA-N,555.0,,,lambda_train
COc1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,HHMBNVOSWSHUFM-UHFFFAOYSA-N,452.0,,,lambda_train
Cc1c(Cl)cccc1N=Nc1cccc(Cl)c1C,ITGXGGYRXNZDOO-UHFFFAOYSA-N,329.0,,,lambda_train
O=[N+]([O-])c1cccc(Cc2cnc(N=Nc3c(O)ccc4ccccc34)s2)c1,VCACCEKTJDHJNG-UHFFFAOYSA-N,491.0,,,lambda_train
Cc1nn(-c2ccc(S(=O)(=O)O)cc2)c(O)c1N=Nc1c(C)nn(-c2ccc(S(=O)(=O)O)c(Cl)c2Cl)c1O,SKDUZRVJOWPMFV-UHFFFAOYSA-N,440.0,,,lambda_train
Cc1cc(N=Nc2ccccc2)c(C)n1C,ZOQCNRPXMNAYFF-UHFFFAOYSA-N,363.0,319680.0,5.504715466545888,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(C#N)cc2C#N)cc1,IDYHLELKYDVLBR-UHFFFAOYSA-N,514.0,,,lambda_train
CCOC(=O)c1csc(N=Nc2nc(C(=O)OCC)c(NCCCN(C)C)s2)n1,UTHWASFXBKOQKH-UHFFFAOYSA-N,536.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(C(C)=O)cc2)cc1,LUAIMNWRBPKYDJ-UHFFFAOYSA-N,462.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4c(O)c(O)cc5ccccc45)ccc(c23)C1=O,WEJPIINXWPICRA-UHFFFAOYSA-N,510.0,,,lambda_train
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,PXOZAFXVEWKXED-UHFFFAOYSA-N,357.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1cccc(C(F)(F)F)c1,NHFOQMKIOPFERT-UHFFFAOYSA-N,418.0,,,lambda_train
Cc1cc(N=Nc2ccc(N3CCCC3)c(C)c2)ccc1N1CCCC1,RBORGDDRVDGSBI-UHFFFAOYSA-N,406.0,,,lambda_train
CNc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,LBDBENXNLQAQKL-UHFFFAOYSA-N,464.0,,,lambda_train
Cc1cccc(N=Nc2ccc(NCCC#N)cc2C)c1,TUIZECXSMXAYOW-UHFFFAOYSA-N,400.0,,,lambda_train
CN(C)c1cc(Cl)c(N=Nc2c(Cl)cccc2Cl)c(Cl)c1,LMYQABBVSZOWLL-UHFFFAOYSA-N,400.0,60480.0,4.78161178249315,lambda_train
Cc1ccc(N=Nc2ccc(C)c(C)c2)cc1C,WEVSWJHEFVKUSR-UHFFFAOYSA-N,333.0,,,lambda_train
CCn1c(O)c(N=Nc2ccc([N+](=O)[O-])cc2OC)c(C)c(C#N)c1=O,GCHHSLIJRQLREW-UHFFFAOYSA-N,452.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c1-c1ccccc1,IJJNDAHGUGPRDM-UHFFFAOYSA-N,586.0,,,lambda_train
FC(F)(F)c1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,VLGROODNLONEGY-UHFFFAOYSA-N,461.0,,,lambda_train
CS(=O)(=O)OCCNc1sc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1C#N,QDOBZULJXKNNKW-UHFFFAOYSA-N,606.0,,,lambda_train
COc1cc(NC(C)=O)ccc1N=Nc1ccc(NC(C)=O)cc1OC,NPTOORIORJTZFV-UHFFFAOYSA-N,338.0,6838.54809631482,3.834963905712666,lambda_train
CC(=O)Nc1ccc(N=Nc2ccc(O)cc2)cc1,DXKBMLFQENYTOP-UHFFFAOYSA-N,368.0,,,lambda_train
COC(=O)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,JTFDDDDHFROPQU-UHFFFAOYSA-N,442.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(N3CCOCC3)cc2)cc1,IOCCYENKFRNYFR-UHFFFAOYSA-N,417.0,,,lambda_train
Cc1noc(C)c1N=Nc1cc(F)ccc1F,VNEOWYGTDYFWTE-UHFFFAOYSA-N,328.0,,,lambda_train
Oc1ccc2ccccc2c1N=Nc1nncs1,DIWDOSQTRJOPTG-UHFFFAOYSA-N,477.0,,,lambda_train
CN(C)c1ccc(N=Nc2cccc(Br)c2)cc1,XMJQUNYUCLITRE-UHFFFAOYSA-N,421.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)cc1,CHHFVXMREVWSSF-UHFFFAOYSA-N,592.0,,,lambda_train
Cc1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,AFQMZWGFJVWDSV-UHFFFAOYSA-N,422.0,,,lambda_train
CCN(CCOC(=O)CCOCCNc1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,XXCFNOKTBMEZTF-UHFFFAOYSA-N,473.0,,,lambda_train
O=[N+]([O-])c1cc(Br)c(N=Nc2sc(NCCBr)cc2-c2ccccc2)c([N+](=O)[O-])c1,MPFOFMMQKMNNAV-UHFFFAOYSA-N,567.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c(F)c(NCCN)c(F)c2F)cc1,VNYQHRRWINYKCU-UHFFFAOYSA-N,425.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccccc1[N+](=O)[O-],MAWDAVPZEGMBRP-UHFFFAOYSA-N,429.0,,,lambda_train
Cc1cc(C)cc(N=Nc2ccc(O)cc2)c1,AOWVHANEARLKEN-UHFFFAOYSA-N,351.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccccc2)cc1,SJJISKLXUJVZOA-UHFFFAOYSA-N,416.0,,,lambda_train
Cc1cc(N=Nc2ccccc2)ccc1O,YJHZQWSSAFUAIG-UHFFFAOYSA-N,354.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c1-c1ccccc1,OXIRFPLBWVAXIF-UHFFFAOYSA-N,524.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c(F)c3c(c2F)Nc2ccccc2S3)cc1,SUHGLOPLFCDDPM-UHFFFAOYSA-N,477.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2cc(C(=O)OC)c([N+](=O)[O-])cc2C(=O)OC)c(NC(C)=O)c1,PDZMZPGVYJWGAS-UHFFFAOYSA-N,528.0,,,lambda_train
CC(C)c1ccncc1N=Nc1ccccc1,OZEGRNCJRBRJCI-UHFFFAOYSA-N,323.0,1137357.686683396,6.05589706708325,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(N)cc2)cc1,GJHHSJRCUUFBLO-UHFFFAOYSA-N,412.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2C#N)cc1,NQRFRUSBJBMVOJ-UHFFFAOYSA-N,551.0,,,lambda_train
ClCCN(CCCl)c1ccc(N=Nc2cccc(Cl)c2)cc1,KSOKKQJLQRLZGJ-UHFFFAOYSA-N,406.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc([N+](=O)[O-])cc2)c1-c1ccccc1,PHIOLXHHTXZGPV-UHFFFAOYSA-N,502.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1cccc(F)c1,MGXFQBKDKSLDMS-UHFFFAOYSA-N,415.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1cccc(Cl)c1,AKOJCOMEERCYHD-UHFFFAOYSA-N,336.0,3636.0,3.56062387454993,lambda_train
Cc1noc(C)c1N=Nc1ccc(C(F)(F)F)cc1,WVCHMHBJQLQSDT-UHFFFAOYSA-N,312.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccccc1,SUJFLVSMVSJQDE-UHFFFAOYSA-N,330.0,31644.0,4.500291375841059,lambda_train
CNc1ccccc1N=Nc1nccs1,NQPUZKSSONNBFH-UHFFFAOYSA-N,508.0,,,lambda_train
N#Cc1cc([N+](=O)[O-])ccc1N=Nc1sc(N2CC2)cc1-c1ccccc1,IALHEOSBBJKYCE-UHFFFAOYSA-N,588.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,CEQFOVLGLXCDCX-UHFFFAOYSA-N,410.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,OHKVANLFLUAKQV-UHFFFAOYSA-N,540.0,,,lambda_train
COc1ccc(N=Nc2ccccc2)c(OC)c1,ILPDRVDQZSFGNG-UHFFFAOYSA-N,362.0,,,lambda_train
Cc1cc(NCCC#N)ccc1N=Nc1ccc(Cl)cc1,LURIMZHQZVQXDL-UHFFFAOYSA-N,404.0,,,lambda_train
Oc1ccc(N=Nc2cc(Br)ccc2Cl)cc1,JHYFNRKMDBWQEK-UHFFFAOYSA-N,370.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccc(F)cc2)cc1,CBRQSMVJWRSUTJ-UHFFFAOYSA-N,398.0,,,lambda_train
CCn1c(O)c(N=Nc2nc(C)cs2)c(C)c(C#N)c1=O,LIHWTNRVKXITLV-UHFFFAOYSA-N,466.0,,,lambda_train
Cc1ccccc1N=Nc1ccc(N(CCO)CCC#N)cc1C,QJSZQHCCYSOSRG-UHFFFAOYSA-N,405.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc([N+](=O)[O-])cc2C#N)c1-c1ccccc1,BPEBTBFWSIYPIA-UHFFFAOYSA-N,576.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,NMTGSDIMWJJCNO-UHFFFAOYSA-N,457.0,,,lambda_train
O=C(O)CNC(=O)c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,ICESMRJRHGTKKZ-UHFFFAOYSA-N,431.0,,,lambda_train
COc1ccc(OC)c(N=Nc2cc(OC)ccc2OC)c1,FXHDKZPLFMIQHU-UHFFFAOYSA-N,411.0,,,lambda_train
COc1ccccc1N=Nc1ccc(N(CCO)CCC#N)cc1C,BJOIVUVTMXFMAR-UHFFFAOYSA-N,409.0,,,lambda_train
CCCn1cc(N=Nc2ccc(C(C)(C)C)cc2)c(=O)[nH]c1=O,HCEVLFWSACAGKJ-UHFFFAOYSA-N,375.0,701850.3326952875,5.846244510114775,lambda_train
Cc1ccc(O)c(N=Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)c1,FOKSPEFAGGJDHP-UHFFFAOYSA-N,400.0,,,lambda_train
Cc1ccccc1N=Nc1ccccc1C,LNXCQLYWNWAIRB-UHFFFAOYSA-N,331.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(N3CCOCC3)c(C)c2)cc1,ZHQWZRLGBXWPQY-UHFFFAOYSA-N,412.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc(C#N)cc2)c1-c1ccccc1,PEZNYRHLSBTPIR-UHFFFAOYSA-N,485.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(F)cc2)cc1,OQJQPXJGJJPOEK-UHFFFAOYSA-N,407.0,,,lambda_train
COc1ccccc1N=Nc1ccc(N(CCCl)CCCl)cc1,SXHXONIJPLZEGK-UHFFFAOYSA-N,405.0,,,lambda_train
Cc1cc(NCCC#N)ccc1N=Nc1cccc(F)c1,XJPWAVMBUBNCBS-UHFFFAOYSA-N,406.0,,,lambda_train
COc1ccc(N=Nc2c(C)n[nH]c2C)cc1,CJXGVQLGAWTKFC-UHFFFAOYSA-N,342.0,72684.0,4.861438819710926,lambda_train
Brc1cccc(N=Nc2ccccc2)c1,FMNSVCUNXLMOSA-UHFFFAOYSA-N,321.0,,,lambda_train
Cn1c(N)c(N=Nc2ccccc2)c(=O)n(C)c1=O,AZLHNUSCZBWRPA-UHFFFAOYSA-N,361.0,,,lambda_train
Oc1ccc(N=Nc2ccc(Cl)cc2)c(O)c1,XIQBUZRHORLUFE-UHFFFAOYSA-N,387.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccc(Cl)cc1,RNGOLCHPRVGAPG-UHFFFAOYSA-N,323.0,,,lambda_train
CC(=O)Nc1ccc(N=Nc2ccc(O)c3ncccc23)cc1,DKRPSSOODLBKPQ-UHFFFAOYSA-N,390.0,,,lambda_train
Cc1cc(C)cc(N=Nc2ccccc2O)c1,FNIULCMADCCDQN-UHFFFAOYSA-N,332.0,,,lambda_train
Oc1ccc(N=Nc2nc(-c3ccc(Cl)cc3)cs2)c2cccnc12,FQYKYXVVLKBGDQ-UHFFFAOYSA-N,456.0,,,lambda_train
c1ccc(-c2noc(-c3ccccc3)c2N=Nc2ccccc2N2CCCC2)cc1,NXFZKTAINKUJEO-UHFFFAOYSA-N,332.0,33840.0,4.529430354366986,lambda_train
Cn1cc(N=Nc2c(F)cccc2F)cn1,ZMIJWCIBRKTKNH-UHFFFAOYSA-N,316.0,1443750000.0,9.15949199723622,lambda_train
CCn1c(O)c(N=Nc2cc(C)ccc2OC)c(C)c(C#N)c1=O,XXITWXGQROLIIF-UHFFFAOYSA-N,459.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc(Br)cc2)c1-c1ccccc1,NVRLXPIQDJUSHM-UHFFFAOYSA-N,459.0,,,lambda_train
CCN(CCC#N)c1ccc(N=Nc2c(Cl)cccc2Cl)cc1,TUDHCFYFANHJPS-UHFFFAOYSA-N,396.0,,,lambda_train
CC(=O)Nc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,WBRKWMAMQMYOQF-UHFFFAOYSA-N,417.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccc(Cl)cc2)cc1,IGAPODPTMCMTIJ-UHFFFAOYSA-N,404.0,,,lambda_train
COCCCNc1c(N=Nc2cccc(C)c2C)c(C)c(C#N)c(=O)n1CCCOC(C)C,GWVXCEUUMDHJLZ-UHFFFAOYSA-N,400.0,,,lambda_train
COc1ccc(N=Nc2ccc(OC)cc2F)cc1,KCELMVPCQGEXSY-UHFFFAOYSA-N,357.0,150480.0,5.177478782542322,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,IQVHLIMILWPTRL-UHFFFAOYSA-N,542.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(Br)cc2)cc1,GMAYRELXLJMMQU-UHFFFAOYSA-N,419.0,,,lambda_train
CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2C)c1,VTURMOJDPBBLTE-UHFFFAOYSA-N,424.0,,,lambda_train
